10000008,20000004,30000000,40000003,50000002,60000000,70000001,80000004,90000001,100000002,110000004,120000000,130000009,130001494

119366,0,0,83,0,0,0,72,0,0,0,87,0,0,0
119367,0,0,52,0,0,0,19,0,0,0,100,0,0,0
119583,0,0,78,0,0,0,88,0,0,0,118,0,0,0
119584,0,0,5,0,0,0,5,0,0,0,5,0,0,0
119771,0,0,0,0,0,0,0,0,0,0,42,0,0,0
119939,190,163,666,1060,1314,218,247,226,157,100,1155,703,1558,0
119942,0,0,0,0,0,0,0,0,0,0,18,0,0,0
119946,281,286,132,0,80,164,342,0,0,0,0,0,0,0
120194,0,0,41,0,0,0,32,0,0,0,32,0,0,0
120195,0,0,24,0,0,0,16,0,0,0,19,0,0,0
120196,0,0,24,0,0,0,20,0,0,0,14,0,0,0
120547,315,12,324,1620,679,212,6,200,102,0,0,928,1936,0
120548,157,4,564,636,216,100,6,525,150,8,0,956,756,0
120549,191,4,216,1000,404,122,0,270,124,0,0,528,1312,0
120550,0,0,56,240,91,0,0,0,0,0,0,360,464,0
120556,10,0,0,0,0,0,0,94,58,0,0,0,0,0
120557,233,293,415,803,370,109,172,404,190,534,36,776,1051,0
120558,186,271,95,521,311,102,131,469,332,366,10,182,607,0
120559,140,74,78,68,58,42,39,0,0,292,33,132,124,0
120560,0,0,64,68,24,0,0,0,0,0,0,132,124,0
120561,0,66,0,0,0,0,54,0,0,0,0,0,0,0
120570,0,18,0,0,0,0,18,0,0,0,0,0,0,0
120571,3,32,18,71,27,3,24,37,0,3,0,6,66,0
120576,1714,83,2150,0,385,1622,0,643,670,335,70,6212,0,0
120577,66,809,528,0,739,269,616,42,161,303,368,0,0,0
120669,0,0,210,0,0,0,175,0,0,0,231,0,0,0
120687,0,0,0,0,28,0,0,0,4,0,0,0,0,0
120696,32,0,0,16,0,28,0,6,0,23,0,0,26,0
120697,11,0,0,8,0,10,0,1,0,8,0,0,6,0
120698,0,0,227,165,111,0,113,180,30,0,147,49,98,0
120699,0,0,2596,1895,913,0,1622,2158,275,0,3643,2410,1492,0
120700,0,0,1356,999,488,0,826,1106,142,0,1860,1236,765,0
120701,0,0,218,190,114,0,76,132,22,0,141,85,95,0
120754,0,0,0,0,260,0,0,0,197,0,0,0,0,0
120755,0,0,0,0,538,0,0,0,324,0,0,0,0,0
120756,0,0,0,0,302,0,0,0,233,0,0,0,0,0
120757,0,0,0,0,1422,0,0,0,36,0,0,0,0,0
120758,0,0,0,0,197,0,0,0,6,0,0,0,0,0
120759,0,0,0,0,446,0,0,0,28,0,0,0,0,0
120760,0,0,0,0,11,0,0,0,0,0,0,0,0,0
120761,0,0,0,0,174,0,0,0,0,0,0,0,0,0
120766,0,0,0,0,249,0,0,0,0,0,0,0,0,0
120767,0,0,0,0,222,0,0,0,2,0,0,0,0,0
120768,0,0,0,0,842,0,0,0,18,0,0,0,0,0
120769,0,0,0,0,81,0,0,0,3,0,0,0,0,0
120770,0,0,0,0,207,0,0,0,14,0,0,0,0,0
120771,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120772,0,0,0,0,32,0,0,0,0,0,0,0,0,0
120779,0,0,0,0,93,0,0,0,20,0,0,0,0,0
120780,0,0,0,0,28,0,0,0,2,0,0,0,0,0
120785,0,0,0,0,68,0,0,0,0,0,0,0,0,0
120786,0,0,0,0,12,0,0,0,0,0,0,0,0,0
120787,0,0,0,0,92,0,0,0,0,0,0,0,0,0
120810,0,0,0,0,23,0,0,0,37,0,0,0,0,0
120811,0,0,0,0,11,0,0,0,8,0,0,0,0,0
120812,0,0,0,0,67,0,0,0,104,0,0,0,0,0
120813,0,0,0,0,20,0,0,0,22,0,0,0,0,0
120814,0,0,0,0,26,0,0,0,55,0,0,0,0,0
120815,0,0,0,0,222,0,0,0,321,0,0,0,0,0
120816,0,0,0,0,309,0,0,0,104,0,0,0,0,0
120817,0,0,0,0,113,0,0,0,134,0,0,0,0,0
120818,0,0,0,0,105,0,0,0,0,0,0,0,0,0
120819,0,0,0,0,0,0,0,0,4,0,0,0,0,0
120820,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120822,0,0,0,0,7,0,0,0,0,0,0,0,0,0
120823,0,0,0,0,0,0,0,0,2,0,0,0,0,0
120833,0,0,0,0,171,0,0,0,115,0,0,0,0,0
120834,0,0,0,0,20,0,0,0,33,0,0,0,0,0
120839,0,0,0,0,490,0,0,0,341,0,0,0,0,0
