10000005,20000004,30000007,40000001,50000010,60000000,70000003,80000006,90000001,100000009,110000004,120000002,130000015,130001497

119939,0,0,0,12,68,34,407,66,52,74,84,87,45,0
120557,0,0,0,73,1006,100,3191,507,384,957,1025,1253,1105,0
120558,0,3,0,84,192,43,101,94,104,179,157,140,178,0
120559,0,0,0,20,138,32,132,66,40,146,162,166,174,0
120560,0,0,0,4,56,10,60,26,18,64,84,82,80,0
120571,0,0,0,0,0,0,0,6,0,3,3,3,0,0
120572,0,0,0,0,6,2,0,0,0,2,0,0,0,0
120947,285,191,283,213,344,335,432,333,331,320,304,312,273,0
120948,285,82,287,222,663,439,490,627,694,771,595,842,707,2
120949,226,185,228,198,187,218,85,199,215,252,216,233,202,0
120950,169,72,167,145,345,248,391,398,428,458,352,492,427,1
120951,56,1,55,20,118,90,40,51,63,69,76,72,56,0
120952,0,0,0,0,6,0,0,0,0,0,0,0,0,0
120954,58,60,58,42,89,102,20,14,23,16,24,2,0,0
120955,343,251,341,280,659,500,911,516,539,528,430,568,549,0
120956,345,146,350,325,1087,512,1040,932,1024,1203,825,1365,1327,2
120957,460,430,465,446,662,550,514,594,637,740,541,763,714,0
120958,111,12,109,111,452,209,570,453,502,579,375,660,658,0
120959,56,1,55,35,239,91,215,156,176,199,161,247,234,0
120968,238,248,244,299,889,305,1357,741,785,986,720,1239,1305,0
120969,2,6,5,28,143,43,35,108,180,217,71,143,113,0
120970,0,0,0,6,45,26,399,64,50,66,79,87,40,0
120973,168,16,158,49,149,150,493,688,453,674,1197,608,1022,0
121572,224,183,223,214,286,247,118,303,387,446,283,376,307,0
127363,7,8,15,0,12,4,0,23,23,92,71,107,141,0
129314,0,0,0,1,2,0,5,0,0,0,0,0,0,0
129328,0,0,0,1,2,0,5,0,0,0,0,0,0,0
129459,57,60,58,76,40,48,28,51,69,49,52,48,30,0
129460,0,0,0,2,0,0,0,0,0,3,0,0,0,0
129461,0,0,0,0,0,0,0,8,2,16,8,16,12,0
129479,0,0,0,0,0,0,0,0,3,3,3,6,6,0
129480,0,0,0,3,1,0,0,13,1,10,10,8,0,0
129481,114,120,116,85,43,96,7,41,26,40,25,34,11,0
129482,57,61,58,84,62,49,56,89,106,77,113,67,61,0
