10000000,20000001,30000000,40000001,50000007,60000000,70000001,80000000,90000001,100000000,110000002,120000001,130000000,130001500

119939,21,9,7,64,89,65,49,54,16,33,12,23,7,0
119946,6,6,18,24,18,18,12,12,6,6,6,6,0,0
120547,0,0,0,6,0,0,0,0,0,0,0,0,0,0
120548,0,0,0,4,0,0,0,0,0,0,0,0,0,0
120557,43,27,42,86,129,109,83,66,39,49,14,41,29,0
120558,15,20,4,6,46,42,29,10,21,4,1,18,17,0
120559,16,8,11,34,52,42,31,30,12,24,8,14,10,0
120570,0,0,0,3,2,3,0,2,0,4,0,0,0,0
120571,3,3,9,16,14,13,8,10,3,9,1,3,3,0
120898,112,108,99,352,542,367,352,343,104,171,142,114,92,0
120899,79,90,114,351,498,346,290,325,79,188,116,80,73,0
120900,48,30,37,125,197,122,146,124,33,38,68,46,25,0
120901,100,97,93,279,456,310,313,270,94,134,115,102,80,0
120902,8,6,3,37,66,37,41,50,8,23,25,8,2,0
120903,0,0,0,20,21,20,1,17,0,15,1,0,0,0
120904,0,0,1,2,1,1,0,1,0,1,0,0,1,0
120905,0,0,0,5,9,2,5,7,0,4,3,0,0,0
120907,1,1,4,18,27,15,14,19,1,8,10,1,0,0
120947,150,148,129,437,730,494,495,457,148,231,195,152,128,0
120948,108,123,134,437,677,460,418,438,115,253,165,111,104,0
120949,87,59,55,181,325,227,246,199,72,54,109,89,49,0
120950,132,133,121,384,652,438,450,396,133,203,167,136,112,0
120951,8,6,3,47,75,48,40,57,8,29,25,8,2,0
120952,0,0,0,9,9,9,0,8,0,8,0,0,0,0
120954,14,16,15,41,68,50,53,46,13,17,27,12,19,0
120955,510,513,431,1507,2573,1723,1791,1623,519,797,723,529,458,0
120956,372,396,365,1274,2119,1401,1393,1308,389,733,520,378,350,0
120957,338,289,236,774,1401,999,1003,850,310,305,401,353,252,0
120958,242,257,220,692,1266,848,919,760,276,387,341,254,228,0
120959,16,12,6,114,174,114,84,134,16,76,52,16,4,0
120961,18,23,19,52,76,49,59,60,4,30,37,6,15,0
120968,86,99,68,265,487,310,361,285,80,143,142,79,104,0
120970,12,5,2,53,72,47,38,45,10,27,11,15,2,0
121572,52,36,39,103,184,140,139,115,45,26,62,54,31,0
126846,41,46,39,105,187,133,126,100,37,53,43,43,41,0
126847,17,14,12,69,95,58,62,71,16,40,22,17,13,0
126851,10,11,21,60,68,50,36,50,8,32,18,7,14,0
126853,13,12,27,72,75,53,43,59,12,35,16,10,11,0
126856,88,109,83,224,413,306,310,235,102,105,116,94,103,0
126859,0,0,0,5,12,3,10,10,0,2,8,0,0,0
126860,0,0,1,6,8,5,2,6,0,5,1,0,0,0
126861,1,1,3,7,7,7,2,3,1,1,1,1,0,0
126870,2,2,6,8,6,6,4,4,2,2,2,2,0,0
126871,7,7,21,30,24,24,14,15,7,7,2,6,6,0
126872,1,1,3,5,4,4,2,2,1,1,1,1,0,0
126873,1,2,1,1,3,3,2,2,0,2,1,0,2,0
126875,1,1,3,5,4,4,2,2,1,1,1,1,0,0
126881,7,5,0,6,27,15,22,15,7,2,11,7,2,0
126882,1,1,3,18,26,14,14,22,1,12,10,1,0,0
126883,0,0,0,4,4,0,4,4,0,1,3,0,0,0
126884,0,0,0,7,7,7,0,7,0,7,0,0,0,0
126885,0,0,0,1,1,1,0,1,0,1,0,0,0,0
126886,0,0,0,1,1,0,1,1,0,0,1,0,0,0
126896,0,0,0,3,4,4,0,1,0,0,0,0,0,0
126897,0,0,0,7,7,7,0,7,0,7,0,0,0,0
126898,0,0,0,1,1,0,1,1,0,0,1,0,0,0
126901,0,0,0,1,1,1,0,0,0,0,0,0,0,0
126904,0,0,0,8,8,8,0,8,0,8,0,0,0,0
126907,65,65,50,174,300,204,205,179,60,91,73,67,55,0
126908,12,19,15,47,79,54,61,51,16,21,31,12,16,0
126923,0,0,1,7,10,3,5,8,0,5,3,0,1,0
126927,14,16,15,41,68,51,53,45,13,18,26,12,19,0
127331,717,707,708,2165,3392,2287,2274,2066,611,1100,815,724,633,0
127332,14,14,42,98,133,70,98,105,14,35,70,14,0,0
127333,321,302,746,1836,1908,1350,1090,1452,302,841,428,235,273,0
127334,593,523,1020,2899,3240,2230,1945,2488,554,1447,692,487,474,0
127336,3067,3820,2853,7675,14468,10725,10826,8155,3612,3640,4002,3315,3606,0
127340,0,0,30,180,247,122,87,190,0,141,49,0,11,0
127341,39,39,131,338,374,276,148,220,39,109,81,39,14,0
127345,156,156,468,1076,946,946,312,671,156,496,76,141,95,0
127346,232,232,696,1131,936,924,476,589,232,308,96,206,174,0
127347,49,126,77,330,560,305,340,472,0,294,227,0,126,0
127348,0,0,0,10,10,0,10,10,0,2,8,0,0,0
127350,592,542,238,967,2352,1491,1816,1288,574,382,750,626,398,0
127351,40,40,120,585,801,429,456,677,40,354,324,40,0,0
127352,0,0,0,105,105,77,28,105,0,89,21,0,0,0
127353,0,0,0,26,26,0,26,26,0,0,26,0,0,0
127355,0,0,0,40,96,24,80,80,0,16,64,0,0,0
127357,0,0,0,30,40,40,0,10,0,0,0,0,0,0
127358,0,0,0,258,258,232,26,238,0,212,26,0,0,0
127359,0,0,0,24,24,24,0,24,0,24,0,0,0,0
127361,0,0,14,94,140,42,70,112,0,70,42,0,14,0
127363,25,20,25,155,265,150,195,200,30,50,135,35,10,0
127407,483,500,938,2729,3119,2316,1667,2284,370,1461,830,343,626,0
127408,3178,3847,3427,9440,15754,11712,11101,9406,3526,4618,4312,3255,3778,0
127409,870,1090,830,2230,4140,3060,3100,2350,1020,1050,1160,940,1030,0
127434,22,26,5,24,69,54,49,22,24,18,3,27,22,0
127435,66,78,15,72,207,162,147,66,72,54,9,81,66,0
127436,64,68,88,208,340,228,244,224,40,92,120,60,68,0
127438,12,12,48,116,132,88,64,88,12,48,40,4,8,0
127440,12,16,40,76,52,40,40,40,12,16,12,12,20,0
127441,56,40,8,200,328,192,208,244,52,144,76,56,32,0
127463,40,44,84,240,272,200,144,200,32,128,72,28,56,0
