10000004,20000002,30000008,40000001,50000003,60000010,70000007,80000004,90000010,100000000,110000002,120000001,130000000,130001500

120973,46,3,9,16,11,37,12,9,10,14,32,30,18,0
121615,46,3,9,16,11,37,12,9,10,14,32,30,18,0
121616,351,242,248,239,239,312,273,246,231,249,292,344,284,2
121617,236,196,209,188,198,229,210,204,186,209,221,237,207,0
121618,429,344,353,325,337,394,382,341,318,345,382,436,394,1
121619,231,262,281,229,217,226,272,262,253,233,201,304,246,3
121620,130,103,113,96,104,131,118,105,96,102,125,153,121,0
121621,25,3,8,14,17,24,6,8,6,22,26,8,4,0
121622,9,0,0,0,0,9,0,0,0,0,8,1,0,0
121623,50,53,54,44,52,57,50,50,46,53,57,44,42,0
121624,5,2,4,6,1,1,6,4,5,1,1,9,10,0
121625,8,2,1,7,6,7,3,1,1,9,7,12,2,0
127363,8,2,1,7,6,7,3,1,1,9,7,12,2,0
130203,913,831,892,772,811,918,890,832,781,848,880,977,838,4
130238,422,336,370,329,337,409,375,346,326,357,385,443,363,2
130239,63,57,59,57,59,65,59,55,52,63,65,65,54,0
130267,264,384,360,336,288,144,432,360,360,360,96,360,360,0
130268,88,128,120,112,96,54,138,120,120,120,32,120,120,0
130273,733,591,588,565,557,599,675,584,561,601,552,755,666,2
130293,46,3,9,16,11,37,12,9,10,14,32,30,18,0
130294,74,84,81,74,74,70,86,77,76,81,65,77,81,0
130296,83,88,101,79,78,80,97,93,87,84,71,121,87,2
130297,180,158,170,145,157,185,173,158,146,156,180,203,171,0
130298,15,2,9,15,15,13,6,9,7,20,17,5,6,0
130299,24,1,0,0,2,24,1,0,0,2,20,7,0,0
130301,51,53,54,45,53,58,50,50,46,54,58,45,42,0
130302,4,2,4,5,0,0,6,4,5,0,0,8,10,0
130303,8,2,1,7,6,7,3,1,1,9,7,12,2,0
130308,935,769,796,760,763,841,840,793,748,790,810,980,861,6
133801,2,0,2,2,0,0,2,2,2,0,0,4,4,0
169881,991,1109,1082,1007,920,743,1223,1072,1051,1068,614,1196,1102,4
169946,679,847,797,757,677,450,935,797,793,818,341,846,823,0
169987,225,225,241,225,241,226,224,241,225,241,225,225,239,0
170036,1220,928,924,916,956,1112,1012,924,888,968,1088,1148,1002,10
170592,75,75,75,75,75,75,75,75,75,75,75,75,74,0
170655,565,415,413,391,415,510,449,407,379,438,481,542,461,4
177965,198,288,270,252,216,113,319,270,270,270,72,270,270,0
178779,5,7,6,6,5,3,8,6,6,7,2,7,6,0
178784,1358,1694,1594,1514,1354,900,1870,1594,1586,1636,682,1692,1646,0
178792,684,854,803,763,682,453,943,803,799,825,343,853,829,0
178808,1378,1722,1634,1538,1390,912,1902,1634,1610,1680,690,1720,1686,0
178809,15,21,23,18,20,9,24,23,18,26,6,21,23,0
263526,225,225,225,225,225,225,225,225,225,225,225,225,222,0
263527,3975,3975,4040,3975,4040,3980,3970,4040,3975,4040,3975,3975,3992,0
263528,1875,1875,1991,1875,1999,1875,1875,1999,1875,1999,1875,1875,1974,0
263529,300,300,315,300,317,302,298,317,300,317,300,300,315,0
263530,0,0,1,0,9,0,0,9,0,9,0,0,9,0
263532,0,0,3,0,6,0,0,0,0,0,0,0,0,0
263536,0,0,0,0,3,0,0,6,0,0,0,0,0,0
263540,0,0,0,0,0,0,0,3,0,6,0,0,0,0
263544,0,0,0,0,0,0,0,0,0,3,0,0,6,0
263545,0,0,1,0,0,0,0,0,0,0,0,0,3,0
263546,0,0,3,0,3,0,0,3,0,3,0,0,3,0
263558,0,0,1,0,1,0,0,1,0,1,0,0,1,0
263560,525,525,560,525,566,525,525,567,525,567,525,525,560,0
263561,75,75,75,75,75,75,75,75,75,75,75,75,74,0
263562,1125,1125,1172,1125,1172,1127,1123,1172,1125,1172,1125,1125,1159,0
263657,260,211,213,200,208,243,222,210,198,215,233,253,223,2
263658,259,236,230,207,217,238,249,228,211,221,228,284,248,3
265996,55,80,75,70,60,35,85,75,75,75,20,75,75,0
265997,154,224,210,196,168,91,245,210,210,210,56,210,210,0
265998,176,256,240,224,192,96,288,240,240,240,64,240,240,0
265999,99,144,135,126,108,54,162,135,135,135,36,135,135,0
266003,583,848,795,742,636,333,939,795,795,795,212,795,795,0
266128,583,848,795,742,636,318,954,795,795,795,212,795,754,41
266539,1586,1572,1530,1448,1364,1222,1757,1517,1482,1548,1062,1753,1626,4
266555,75,75,75,75,75,76,74,75,75,75,75,75,75,0
266577,900,900,932,900,932,902,898,932,900,932,900,900,922,0
385057,225,225,241,225,241,226,224,241,225,241,225,225,239,0
386048,430,463,454,408,422,439,464,426,417,447,419,425,448,0
386112,19,0,19,19,0,0,19,19,19,0,0,38,38,0
386113,30,21,15,6,9,51,24,12,12,9,21,84,63,0
386187,0,2,0,1,0,0,2,0,1,0,0,0,2,0
386188,1,0,1,1,0,0,1,1,1,0,0,2,2,0
386191,0,0,0,0,1,0,0,0,0,1,0,0,0,0
386192,119,119,133,117,100,108,133,131,124,110,104,120,130,0
386193,10,2,0,1,1,11,1,0,1,1,6,7,0,0
386194,15,11,3,7,12,14,12,3,6,7,15,13,10,0
386196,27,17,19,11,16,27,11,18,15,15,25,21,13,0
386197,6,4,7,0,0,8,1,7,2,0,5,4,2,0
386198,4,1,8,4,3,3,1,7,4,3,5,3,2,0
386199,1,0,0,0,0,1,0,0,0,0,1,0,0,0
386200,7,7,4,6,13,8,7,3,4,12,11,3,3,0
386201,0,0,0,1,1,0,0,0,0,2,0,0,0,0
386202,2,3,0,2,2,2,4,0,0,4,2,1,0,0
386203,2,0,1,1,3,1,1,1,1,2,2,3,2,0
386204,4,0,0,2,4,4,0,0,0,4,6,1,0,0
386205,0,2,6,2,1,0,4,6,3,2,0,0,2,0
386206,0,1,0,0,0,0,1,1,0,0,0,1,0,0
386207,2,0,0,6,6,2,0,0,0,9,5,0,0,0
386208,0,0,0,0,0,0,0,0,0,0,0,1,0,0
387070,5,7,6,6,5,3,8,6,6,7,2,7,6,0
387071,5,7,6,6,5,3,8,6,6,7,2,7,6,0
392887,75,75,75,75,75,76,74,75,75,75,75,75,75,0
392888,75,75,75,75,75,76,74,75,75,75,75,75,75,0
393420,2,0,2,2,0,0,2,2,2,0,0,4,4,0
404141,3,0,0,0,4,3,0,0,0,2,5,0,0,0
404143,3,0,0,0,4,3,0,0,0,2,5,0,0,0
404146,2,0,0,1,1,2,0,0,0,1,3,0,0,0
407893,2,0,0,0,3,2,0,0,0,3,2,0,0,0
407907,1,0,0,0,0,1,0,0,0,0,1,0,0,0
407913,1,0,0,0,0,1,0,0,0,0,1,0,0,0
407934,1,0,0,1,1,1,0,0,0,1,2,0,0,0
409212,0,0,0,0,5,0,0,0,5,0,0,0,0,0
409213,0,0,0,0,68,0,0,0,45,0,0,0,0,0
409214,0,0,0,0,1,0,0,0,1,0,0,0,0,0
435286,75,75,75,75,75,76,74,75,75,75,75,75,75,0
485638,0,0,0,0,53,0,0,0,75,0,0,0,0,0
485640,0,0,0,0,1,0,0,0,1,0,0,0,0,0
486339,0,0,0,0,8,0,0,0,0,0,0,0,0,0
486352,0,0,0,0,1,0,0,0,0,0,0,0,0,0
486355,0,0,0,0,8,0,0,0,0,0,0,0,0,0
486384,0,0,0,0,1,0,0,0,0,0,0,0,0,0
486386,0,0,1,0,0,0,0,0,0,0,0,0,0,0
487019,0,0,33,0,0,0,42,0,0,0,0,34,0,0
487020,0,0,9,0,0,0,11,0,0,0,0,9,0,0
487021,0,0,1,0,0,0,1,0,0,0,0,1,0,0
489348,1,0,0,0,0,1,0,0,0,0,1,0,0,0
489351,1,0,0,0,0,1,0,0,0,0,1,0,0,0
489372,1,0,0,0,0,1,0,0,0,0,1,0,0,0
489405,1,2,7,1,1,2,4,7,3,1,1,2,2,0
490317,41,0,0,0,41,0,0,0,0,41,0,0,0,0
490318,1,0,0,0,1,0,0,0,0,1,0,0,0,0
490320,0,0,43,0,0,0,71,0,0,0,0,43,0,0
490321,0,0,1,0,0,0,1,0,0,0,0,1,0,0
490407,0,0,57,0,0,0,45,0,0,0,0,119,0,0
490408,0,0,1,0,0,0,1,0,0,0,0,1,0,0
490437,0,0,0,0,1,0,0,0,0,1,0,1,0,0
490443,0,0,0,0,1,0,0,0,0,1,0,0,0,0
490445,0,0,0,1,1,0,0,0,1,1,0,1,0,0
490446,0,0,0,0,1,0,0,0,0,1,0,0,0,0
490449,0,0,0,0,1,0,0,0,0,1,0,0,0,0
490452,0,0,0,0,1,0,0,0,0,1,0,0,0,0
490454,0,1,1,5,2,1,1,0,6,2,0,2,2,0
490465,2,0,1,1,2,2,0,1,1,2,2,1,0,0
490466,1,0,0,0,1,1,0,0,0,1,1,0,0,0
490468,1,0,0,0,1,1,0,0,0,1,1,0,0,0
490470,1,0,0,0,1,1,0,0,0,1,1,0,0,0
490495,0,0,0,1,1,0,0,0,0,2,0,0,0,0
491494,0,0,0,0,115,0,0,0,50,0,0,0,0,0
491496,0,0,0,0,1,0,0,0,1,0,0,0,0,0
491551,99,0,0,0,63,0,0,0,0,39,0,0,0,0
491552,1,0,0,0,1,0,0,0,0,1,0,0,0,0
491969,0,0,0,6,6,0,0,0,0,9,3,0,0,0
491970,0,0,0,0,0,0,0,0,0,0,0,0,1,0
491972,0,0,0,4,4,0,0,0,1,6,1,0,0,0
492000,0,0,0,1,1,0,0,0,0,2,0,0,0,0
492019,0,0,0,1,1,0,0,0,0,2,0,0,0,0
493346,4,0,0,0,0,0,0,0,0,0,0,0,0,0
493352,7,0,0,0,0,0,0,0,0,0,0,0,0,0
493380,0,0,0,1,1,0,0,0,1,1,0,0,0,0
